418:	4.682528087869E-04
419:	4.694183298852E-04
420:	4.705839673989E-04
421:	4.717498959508E-04
422:	4.729159118142E-04
423:	4.740821314044E-04
424:	4.752485547215E-04
425:	4.764151526615E-04
426:	4.775818379130E-04
427:	4.787485522684E-04
428:	4.799152957276E-04
429:	4.810823011212E-04
430:	4.822494811378E-04
431:	4.834168066736E-04
432:	4.845843068324E-04
433:	4.857520398218E-04
434:	4.869198892266E-04
435:	4.880877968390E-04
436:	4.892557626590E-04
437:	4.904236993752E-04
438:	4.915918107145E-04
439:	4.927601548843E-04
440:	4.939287318848E-04
441:	4.950974253006E-04
442:	4.962660605088E-04
443:	4.974348121323E-04
444:	4.986036219634E-04
445:	4.997725482099E-04
446:	5.009415908717E-04
447:	5.021107499488E-04
448:	5.032801418565E-04
449:	5.044495337643E-04
450:	5.056189838797E-04
451:	5.067886086181E-04
452:	5.079581751488E-04
453:	5.091281491332E-04
454:	5.102981231175E-04
455:	5.114683299325E-04
456:	5.126385949552E-04
457:	5.138089763932E-04
458:	5.149793578312E-04
459:	5.161496228538E-04
460:	5.173199460842E-04
461:	5.184902693145E-04
462:	5.196604761295E-04
463:	5.208307993598E-04
464:	5.220011225902E-04
465:	5.231715040281E-04
466:	5.243418272585E-04
467:	5.255122669041E-04
468:	5.266824737191E-04
469:	5.278526805341E-04
470:	5.290227709338E-04
471:	5.301928613335E-04
472:	5.313628353179E-04
473:	5.325330421329E-04
474:	5.337034817785E-04
475:	5.348740960471E-04
476:	5.360447103158E-04
477:	5.372154992074E-04
478:	5.383863463067E-04
479:	5.395571934059E-04
480:	5.407280987129E-04
481:	5.418990622275E-04
482:	5.430697929114E-04
483:	5.442404653877E-04
484:	5.454110796563E-04
485:	5.465816939250E-04
486:	5.477521917783E-04
487:	5.489226314239E-04
488:	5.500930128619E-04
489:	5.512632196769E-04
490:	5.524332518689E-04
491:	5.536031676456E-04
492:	5.547729670070E-04
493:	5.559426499531E-04
494:	5.571123328991E-04
495:	5.582817830145E-04
496:	5.594511167146E-04
497:	5.606202175841E-04
498:	5.617891438305E-04
499:	5.629578954540E-04
500:	5.641263560392E-04
501:	5.652946420014E-04
502:	5.664626951329E-04
503:	5.676306900568E-04
504:	5.687983357348E-04
505:	5.699656903744E-04
506:	5.711329868063E-04
507:	5.722998175770E-04
508:	5.734664155170E-04
509:	5.746327224188E-04
510:	5.757989711128E-04
511:	5.769648705609E-04
512:	5.781304789707E-04
513:	5.792957381345E-04
514:	5.804607062601E-04
515:	5.816253251396E-04
516:	5.827897693962E-04
517:	5.839537479915E-04
518:	5.851174937561E-04
519:	5.862807738595E-04
520:	5.874437629245E-04
521:	5.886064609513E-04
522:	5.897687515244E-04
523:	5.909307510592E-04
524:	5.920922849327E-04
525:	5.932537605986E-04
526:	5.944148288108E-04
527:	5.955753731541E-04
528:	5.967355682515E-04
529:	5.978953558952E-04
530:	5.990548525006E-04
531:	6.002139416523E-04
532:	6.013725651428E-04
533:	6.025307229720E-04
534:	6.036885315552E-04
535:	6.048457580619E-04
536:	6.060026935302E-04
537:	6.071590469219E-04
538:	6.083148764446E-04
539:	6.094703567214E-04
540:	6.106254295446E-04
541:	6.117799784988E-04
542:	6.129340035841E-04
543:	6.140876212157E-04
544:	6.152407731861E-04
545:	6.163934012875E-04
546:	6.175455055200E-04
547:	6.186969112605E-04
548:	6.198479677550E-04
549:	6.209984421730E-04
550:	6.221482763067E-04
551:	6.232977029867E-04
552:	6.244465475902E-04
553:	6.255947519094E-04
554:	6.267423159443E-04
555:	6.278894725256E-04
556:	6.290358724073E-04
557:	6.301818066277E-04
558:	6.313269841485E-04
559:	6.324715795927E-04
560:	6.336154765449E-04
561:	6.347587914206E-04
562:	6.359014078043E-04
563:	6.370433839038E-04
564:	6.381847779267E-04
565:	6.393254152499E-04
566:	6.404653540812E-04
567:	6.416046526283E-04
568:	6.427431944758E-04
569:	6.438809796236E-04
570:	6.450181826949E-04
571:	6.461545126513E-04
572:	6.472900859080E-04
573:	6.484250770882E-04
574:	6.495591951534E-04
575:	6.506924983114E-04
576:	6.518251611851E-04
577:	6.529568927363E-04
578:	6.540879257955E-04
579:	6.552180857398E-04
580:	6.563474307768E-04
581:	6.574759026989E-04
582:	6.586035597138E-04
583:	6.597303436138E-04
584:	6.608563708141E-04
585:	6.619815248996E-04
586:	6.631057476625E-04
587:	6.642292719334E-04
588:	6.653518648818E-04
589:	6.664736429229E-04
590:	6.675944896415E-04
591:	6.687144632451E-04
592:	6.698336219415E-04
593:	6.709517329000E-04
594:	6.720690871589E-04
595:	6.731856265105E-04
596:	6.743010599166E-04
597:	6.754157366231E-04
598:	6.765293073840E-04
599:	6.776419468224E-04
600:	6.787535385229E-04
601:	6.798640824854E-04
602:	6.809736369178E-04
603:	6.820820854045E-04
604:	6.831896025687E-04
605:	6.842961302027E-04
606:	6.854014936835E-04
607:	6.865059258416E-04
608:	6.876091938466E-04
609:	6.887113559060E-04
610:	6.898121791892E-04
611:	6.909117801115E-04
612:	6.920102750883E-04
613:	6.931073730811E-04
614:	6.942033069208E-04
615:	6.952979019843E-04
616:	6.963912164792E-04
617:	6.974833086133E-04
618:	6.985740037635E-04
619:	6.996633601375E-04
620:	7.007514359429E-04
621:	7.018380565569E-04
622:	7.029235130176E-04
623:	7.040076307021E-04
624:	7.050902931951E-04
625:	7.061717333272E-04
626:	7.072517764755E-04
627:	7.083306554705E-04
628:	7.094083121046E-04
629:	7.104846881703E-04
630:	7.115600164980E-04
631:	7.126340642571E-04
632:	7.137068314478E-04
633:	7.147784344852E-04
634:	7.158486405388E-04
635:	7.169177406467E-04
636:	7.179855019785E-04
637:	7.190520409495E-04
638:	7.201171829365E-04
639:	7.211811025627E-04
640:	7.222438580357E-04
641:	7.233051583171E-04
642:	7.243652362376E-04
643:	7.254240335897E-04
644:	7.264813175425E-04
645:	7.275375537574E-04
646:	7.285922183655E-04
647:	7.296456606127E-04
648:	7.306977640837E-04
649:	7.317486451939E-04
650:	7.327981293201E-04
651:	7.338461582549E-04
652:	7.348930812441E-04
653:	7.359386654571E-04
654:	7.369829108939E-04
655:	7.380259921774E-04
656:	7.390676182695E-04
657:	7.401079637930E-04
658:	7.411470287479E-04
659:	7.421848713420E-04
660:	7.432213169523E-04
661:	7.442565984093E-04
662:	7.452904246747E-04
663:	7.463230867870E-04
664:	7.473542355001E-04
665:	7.483842200600E-04
666:	7.494130404666E-04
667:	7.504404638894E-04
668:	7.514665485360E-04
669:	7.524914108217E-04
670:	7.535147597082E-04
671:	7.545369444415E-04
672:	7.555579068139E-04
673:	7.565775304101E-04
674:	7.575958734378E-04
675:	7.586128776893E-04
676:	7.596287177876E-04
677:	7.606432191096E-04
678:	7.616562652402E-04
679:	7.626680890098E-04
680:	7.636787486263E-04
681:	7.646879530512E-04
682:	7.656959351152E-04
683:	7.667025784031E-04
684:	7.677079993300E-04
685:	7.687120814808E-04
686:	7.697147084400E-04
687:	7.707162294537E-04
688:	7.717162370682E-04
689:	7.727149641141E-04
690:	7.737125270069E-04
691:	7.747086347081E-04
692:	7.757034036331E-04
693:	7.766970084049E-04
694:	7.776892744005E-04
695:	7.786802016199E-04
696:	7.796699064784E-04
697:	7.806582725607E-04
698:	7.816452998668E-04
699:	7.826311630197E-04
700:	7.836156873964E-04
701:	7.845989312045E-04
702:	7.855808362365E-04
703:	7.865615189075E-04
704:	7.875408045948E-04
705:	7.885189843364E-04
706:	7.894957670942E-04
707:	7.904712110758E-04
708:	7.914454326965E-04
709:	7.924184319563E-04
710:	7.933902088553E-04
711:	7.943606469780E-04
712:	7.953299209476E-04
713:	7.962979143485E-04
714:	7.972647435963E-04
715:	7.982302922755E-04
716:	7.991945021786E-04
717:	8.001573733054E-04
718:	8.011191384867E-04
719:	8.020796230994E-04
720:	8.030387689359E-04
721:	8.039967506193E-04
722:	8.049534517340E-04
723:	8.059086976573E-04
724:	8.068628376350E-04
725:	8.078156388365E-04
726:	8.087672176771E-04
727:	8.097175159492E-04
728:	8.106664754450E-04
729:	8.116141543724E-04
730:	8.125605527312E-04
731:	8.135056123137E-04
732:	8.144493331201E-04
733:	8.153917733580E-04
734:	8.163328748196E-04
735:	8.172727539204E-04
736:	8.182113524526E-04
737:	8.191486122087E-04
738:	8.200845913962E-04
739:	8.210192900151E-04
740:	8.219528244808E-04
741:	8.228848455474E-04
742:	8.238158188760E-04
743:	8.247452788055E-04
744:	8.256735163741E-04
745:	8.266004151665E-04
746:	8.275262662210E-04
747:	8.284506620839E-04
748:	8.293737773784E-04
749:	8.302956703119E-04
750:	8.312161662616E-04
751:	8.321355562657E-04
752:	8.330534910783E-04
753:	8.339703199454E-04
754:	8.348858100362E-04
755:	8.358001359738E-04
756:	8.367131231353E-04
757:	8.376247715205E-04
758:	8.385351975448E-04
759:	8.394443430007E-04
760:	8.403522078879E-04
761:	8.412589668296E-04
762:	8.421643287875E-04
763:	8.430685265921E-04
764:	8.439715020359E-04
765:	8.448731387034E-04
766:	8.457735530101E-04
767:	8.466728613712E-04
768:	8.475708891638E-04
769:	8.484677528031E-04
770:	8.493636269122E-04
771:	8.502584532835E-04
772:	8.511522319168E-04
773:	8.520448463969E-04
774:	8.529361803085E-04
775:	8.538262336515E-04
776:	8.547151810490E-04
777:	8.556028478779E-04
778:	8.564894669689E-04
779:	8.573746890761E-04
780:	8.582586888224E-04
781:	8.591415244155E-04
782:	8.600229048170E-04
783:	8.609032374807E-04
784:	8.617823477834E-04
785:	8.626602357253E-04
786:	8.635368430987E-04
787:	8.644121116959E-04
788:	8.652863325551E-04
789:	8.661592146382E-04
790:	8.670307579450E-04
791:	8.679012535140E-04
792:	8.687704103068E-04
793:	8.696384029463E-04
794:	8.705051150173E-04
795:	8.713707211427E-04
796:	8.722351049073E-04
797:	8.730982081033E-04
798:	8.739601471461E-04
799:	8.748209220357E-04
800:	8.756804163568E-04
801:	8.765387465246E-04
802:	8.773960289545E-04
803:	8.782519726083E-04
804:	8.791069267318E-04
805:	8.799607167020E-04
806:	8.808132843114E-04
807:	8.816648623906E-04
808:	8.825152763166E-04
809:	8.833646425046E-04
810:	8.842131937854E-04
811:	8.850606973283E-04
812:	8.859070949256E-04
813:	8.867524447851E-04
814:	8.875967469066E-04
815:	8.884399430826E-04
816:	8.892820333131E-04
817:	8.901229593903E-04
818:	8.909628377296E-04
819:	8.918015519157E-04
820:	8.926391601562E-04
821:	8.934756042436E-04
822:	8.943110588007E-04
823:	8.951454074122E-04
824:	8.959786500782E-04
825:	8.968105539680E-04
826:	8.976415847428E-04
827:	8.984712767415E-04
828:	8.992999792099E-04
829:	9.001276339404E-04
830:	9.009540663101E-04
831:	9.017794509418E-04
832:	9.026037878357E-04
833:	9.034269023687E-04
834:	9.042489691637E-04
835:	9.050698718056E-04
836:	9.058895520866E-04
837:	9.067083010450E-04
838:	9.075257112272E-04
839:	9.083420736715E-04
840:	9.091573301703E-04
841:	9.099713643081E-04
842:	9.107844089158E-04
843:	9.115961729549E-04
844:	9.124068892561E-04
845:	9.132163249888E-04
846:	9.140247711912E-04
847:	9.148321696557E-04
848:	9.156382875517E-04
849:	9.164432412945E-04
850:	9.172472055070E-04
851:	9.180500055663E-04
852:	9.188516414724E-04
853:	9.196522878483E-04
854:	9.204515954480E-04
855:	9.212500299327E-04
856:	9.220471838489E-04
857:	9.228434064426E-04
858:	9.236383484676E-04
859:	9.244323009625E-04
860:	9.252252639271E-04
861:	9.260170045309E-04
862:	9.268078138120E-04
863:	9.275974589400E-04
864:	9.283858817071E-04
865:	9.291734313592E-04
866:	9.299598750658E-04
867:	9.307450964116E-04
868:	9.315293864347E-04
869:	9.323124540970E-04
870:	9.330945322290E-04
871:	9.338755044155E-04
872:	9.346553706564E-04
873:	9.354340727441E-04
874:	9.362118435092E-04
875:	9.369885083288E-04
876:	9.377640089951E-04
877:	9.385384037159E-04
878:	9.393118671142E-04
879:	9.400839917362E-04
880:	9.408551268280E-04
881:	9.416252723895E-04
882:	9.423943120055E-04
883:	9.431624202989E-04
884:	9.439293062314E-04
885:	9.446951444261E-04
886:	9.454599930905E-04
887:	9.462237358093E-04
888:	9.469863725826E-04
889:	9.477479616180E-04
890:	9.485085611232E-04
891:	9.492680546828E-04
892:	9.500265005045E-04
893:	9.507839567959E-04
894:	9.515402489342E-04
895:	9.522956679575E-04
896:	9.530499810353E-04
897:	9.538032463752E-04
898:	9.545554639772E-04
899:	9.553065756336E-04
900:	9.560567559674E-04
901:	9.568058885634E-04
902:	9.575539152138E-04
903:	9.583010105416E-04
904:	9.590470581315E-04
905:	9.597920579836E-04
906:	9.605358936824E-04
907:	9.612788562663E-04
908:	9.620208293200E-04
909:	9.627616382204E-04
910:	9.635015740059E-04
911:	9.642406366765E-04
912:	9.649784187786E-04
913:	9.657153277658E-04
914:	9.664512472227E-04
915:	9.671864681877E-04
916:	9.679207578301E-04
917:	9.686542907730E-04
918:	9.693868341856E-04
919:	9.701184462756E-04
920:	9.708491270430E-04
921:	9.715787018649E-04
922:	9.723075781949E-04
923:	9.730354649946E-04
924:	9.737623622641E-04
925:	9.744883282110E-04
926:	9.752134792507E-04
927:	9.759376989678E-04
928:	9.766612201929E-04
929:	9.773834608495E-04
930:	9.781051194295E-04
931:	9.788257302716E-04
932:	9.795456426218E-04
933:	9.802645072341E-04
934:	9.809825569391E-04
935:	9.816995589063E-04
936:	9.824159787968E-04
937:	9.831314673647E-04
938:	9.838459081948E-04
939:	9.845596505329E-04
940:	9.852723451331E-04
941:	9.859843412414E-04
942:	9.866955224425E-04
943:	9.874056559056E-04
944:	9.881150908768E-04
945:	9.888238273561E-04
946:	9.895313996822E-04
947:	9.902381571010E-04
948:	9.909444488585E-04
949:	9.916498092934E-04
950:	9.923547040671E-04
951:	9.930589003488E-04
952:	9.937625145540E-04
953:	9.944653138518E-04
954:	9.951672982424E-04
955:	9.958685841411E-04
956:	9.965691715479E-04
957:	9.972691768780E-04
958:	9.979683673009E-04
959:	9.986668592319E-04
960:	9.993645362556E-04
961:	1.000061631203E-03
962:	1.000758027658E-03
963:	1.001453609206E-03
964:	1.002148492262E-03
965:	1.002842676826E-03
966:	1.003536162898E-03
967:	1.004228950478E-03
968:	1.004921039566E-03
969:	1.005612546578E-03
970:	1.006303355098E-03
971:	1.006993465126E-03
972:	1.007682993077E-03
973:	1.008371706121E-03
974:	1.009059720673E-03
975:	1.009747385979E-03
976:	1.010434352793E-03
977:	1.011120388284E-03
978:	1.011806074530E-03
979:	1.012490945868E-03
980:	1.013175351545E-03
981:	1.013859291561E-03
982:	1.014542183839E-03
983:	1.015224726871E-03
984:	1.015906454995E-03
985:	1.016587950289E-03
986:	1.017268630676E-03
987:	1.017948845401E-03
988:	1.018628361635E-03
989:	1.019307295792E-03
990:	1.019985764287E-03
991:	1.020663650706E-03
992:	1.021340838633E-03
993:	1.022017560899E-03
994:	1.022693701088E-03
995:	1.023369142786E-03
996:	1.024044235237E-03
997:	1.024718745612E-03
998:	1.025392673910E-03
999:	1.026066252962E-03
1000:	1.026739133522E-03
1001:	1.027411548421E-03
1002:	1.028083497658E-03
1003:	1.028754864819E-03
1004:	1.029425649904E-03
1005:	1.030095969327E-03
1006:	1.030765823089E-03
1007:	1.031435094774E-03
1008:	1.032103784382E-03
1009:	1.032772124745E-03
1010:	1.033439999446E-03
1011:	1.034107408486E-03
1012:	1.034774119034E-03
1013:	1.035440480337E-03
1014:	1.036106492393E-03
1015:	1.036771805957E-03
1016:	1.037436770275E-03
1017:	1.038101036102E-03
1018:	1.038765185513E-03
1019:	1.039428752847E-03
1020:	1.040091738105E-03
1021:	1.040754374117E-03
1022:	1.041416544467E-03
1023:	1.042078249156E-03
1024:	1.042739604600E-03
1025:	1.043400494382E-03
1026:	1.044061034918E-03
1027:	1.044720993377E-03
1028:	1.045380602591E-03
1029:	1.046039629728E-03
1030:	1.046698307618E-03
1031:	1.047356519848E-03
1032:	1.048014266416E-03
1033:	1.048671780154E-03
1034:	1.049328595400E-03
1035:	1.049985294230E-03
1036:	1.050641178153E-03
1037:	1.051297062077E-03
1038:	1.051952131093E-03
1039:	1.052607200108E-03
1040:	1.053261687048E-03
1041:	1.053915708326E-03
1042:	1.054569263943E-03
1043:	1.055222586729E-03
1044:	1.055875443853E-03
1045:	1.056527718902E-03
1046:	1.057179761119E-03
1047:	1.057831454091E-03
1048:	1.058482564986E-03
1049:	1.059133210219E-03
1050:	1.059783622622E-03
1051:	1.060433685780E-03
1052:	1.061083399691E-03
1053:	1.061732531525E-03
1054:	1.062381430529E-03
1055:	1.063029980287E-03
1056:	1.063677947968E-03
1057:	1.064325566404E-03
1058:	1.064973068424E-03
1059:	1.065619871952E-03
1060:	1.066266559064E-03
1061:	1.066912780516E-03
1062:	1.067558769137E-03
1063:	1.068204408512E-03
1064:	1.068849465810E-03
1065:	1.069494406693E-03
1066:	1.070139231160E-03
1067:	1.070783473551E-03
1068:	1.071427483112E-03
1069:	1.072071259841E-03
1070:	1.072714803740E-03
